originregion_id,originregion_name,destinationregion_id,destinationregion_name,regionflow_2016,regionflow_2017,regionflow_2018,origin_iso,origin_name,destination_iso,destination_name,countryflow_2016,countryflow_2017,countryflow_2018
1,America,3,Europe,0,0,1605,PAN,Panama,LUX,Luxembourg,0,0,0
1,America,3,Europe,0,0,1605,PAN,Panama,MLT,Malta,0,0,0
1,America,3,Europe,0,0,1605,PAN,Panama,PRT,Portugal,0,0,0
1,America,3,Europe,0,0,1605,PAN,Panama,SVK,Slovakia,0,0,0
1,America,3,Europe,0,0,1605,PAN,Panama,HRV,Croatia,0,0,0
1,America,3,Europe,0,0,1605,PAN,Panama,IRL,Ireland,0,0,0
1,America,3,Europe,0,0,1605,PAN,Panama,ROU,Romania,0,0,0
1,America,3,Europe,0,0,1605,PAN,Panama,POL,Poland,0,0,0
1,America,3,Europe,0,0,1605,PAN,Panama,BGR,Bulgaria,0,0,0
1,America,3,Europe,0,0,1605,PAN,Panama,BIH,Bosnia and Herzegovina,0,0,0
1,America,3,Europe,0,0,1605,PAN,Panama,FIN,Finland,0,0,0
1,America,3,Europe,0,0,1605,PAN,Panama,MNE,Montenegro,0,0,0
1,America,3,Europe,0,0,1605,PAN,Panama,MKD,Macedonia,0,0,0
1,America,3,Europe,0,0,1605,PAN,Panama,ESP,Spain,0,0,0
1,America,3,Europe,0,0,1605,PAN,Panama,DNK,Denmark,0,0,0
1,America,3,Europe,0,0,1605,PAN,Panama,GRC,Greece,0,0,0
1,America,3,Europe,0,0,1605,PAN,Panama,ALB,Albania,0,0,0
1,America,3,Europe,0,0,1605,PAN,Panama,NOR,Norway,0,0,0
1,America,3,Europe,0,0,1605,PAN,Panama,BEL,Belgium,0,0,0
1,America,3,Europe,0,0,1605,PAN,Panama,AUT,Austria,0,0,0
1,America,3,Europe,0,0,1605,PAN,Panama,NLD,Netherlands,0,0,0
1,America,3,Europe,0,0,1605,PAN,Panama,CHE,Switzerland,0,0,0
1,America,3,Europe,0,0,1605,PAN,Panama,HUN,Hungary,0,0,0
1,America,3,Europe,0,0,1605,PAN,Panama,GBR,United Kingdom,0,0,0
1,America,3,Europe,0,0,1605,PAN,Panama,ITA,Italy,0,0,0
1,America,3,Europe,0,0,1605,PAN,Panama,SRB,Serbia,0,0,0
1,America,3,Europe,0,0,1605,PAN,Panama,SWE,Sweden,0,0,0
1,America,3,Europe,0,0,1605,PAN,Panama,FRA,France,0,0,0
1,America,3,Europe,0,0,1605,PAN,Panama,DEU,Germany,0,0,0
1,America,3,Europe,0,0,1605,MEX,Mexico,CZE,Czech Republic,0,0,0
1,America,3,Europe,0,0,1605,MEX,Mexico,LUX,Luxembourg,0,0,0
1,America,3,Europe,0,0,1605,MEX,Mexico,MLT,Malta,0,0,0
1,America,3,Europe,0,0,1605,MEX,Mexico,PRT,Portugal,0,0,0
1,America,3,Europe,0,0,1605,MEX,Mexico,SVK,Slovakia,0,0,0
1,America,3,Europe,0,0,1605,MEX,Mexico,HRV,Croatia,0,0,0
1,America,3,Europe,0,0,1605,MEX,Mexico,IRL,Ireland,0,0,0
1,America,3,Europe,0,0,1605,MEX,Mexico,ROU,Romania,0,0,0
1,America,3,Europe,0,0,1605,MEX,Mexico,POL,Poland,0,0,0
1,America,3,Europe,0,0,1605,MEX,Mexico,BGR,Bulgaria,0,0,0
1,America,3,Europe,0,0,1605,MEX,Mexico,BIH,Bosnia and Herzegovina,0,0,0
1,America,3,Europe,0,0,1605,MEX,Mexico,FIN,Finland,0,0,0
1,America,3,Europe,0,0,1605,MEX,Mexico,MNE,Montenegro,0,0,0
1,America,3,Europe,0,0,1605,MEX,Mexico,MKD,Macedonia,0,0,0
1,America,3,Europe,0,0,1605,MEX,Mexico,ESP,Spain,0,0,0
1,America,3,Europe,0,0,1605,MEX,Mexico,DNK,Denmark,0,0,0
1,America,3,Europe,0,0,1605,MEX,Mexico,GRC,Greece,0,0,0
1,America,3,Europe,0,0,1605,MEX,Mexico,ALB,Albania,0,0,0
1,America,3,Europe,0,0,1605,MEX,Mexico,NOR,Norway,0,0,0
1,America,3,Europe,0,0,1605,MEX,Mexico,BEL,Belgium,0,0,0
1,America,3,Europe,0,0,1605,MEX,Mexico,AUT,Austria,0,0,0
1,America,3,Europe,0,0,1605,MEX,Mexico,NLD,Netherlands,0,0,0
1,America,3,Europe,0,0,1605,MEX,Mexico,CHE,Switzerland,0,0,0
1,America,3,Europe,0,0,1605,MEX,Mexico,HUN,Hungary,0,0,0
1,America,3,Europe,0,0,1605,MEX,Mexico,GBR,United Kingdom,0,0,0
1,America,3,Europe,0,0,1605,MEX,Mexico,ITA,Italy,0,0,0
1,America,3,Europe,0,0,1605,MEX,Mexico,SRB,Serbia,0,0,0
1,America,3,Europe,0,0,1605,MEX,Mexico,SWE,Sweden,0,0,0
1,America,3,Europe,0,0,1605,MEX,Mexico,FRA,France,0,0,0
1,America,3,Europe,0,0,1605,MEX,Mexico,DEU,Germany,0,0,0
1,America,3,Europe,0,0,1605,SLV,El Salvador,CZE,Czech Republic,0,0,0
1,America,3,Europe,0,0,1605,SLV,El Salvador,LUX,Luxembourg,0,0,0
1,America,3,Europe,0,0,1605,SLV,El Salvador,MLT,Malta,0,0,0
1,America,3,Europe,0,0,1605,SLV,El Salvador,PRT,Portugal,0,0,0
1,America,3,Europe,0,0,1605,SLV,El Salvador,SVK,Slovakia,0,0,0
1,America,3,Europe,0,0,1605,SLV,El Salvador,HRV,Croatia,0,0,0
1,America,3,Europe,0,0,1605,SLV,El Salvador,IRL,Ireland,0,0,0
1,America,3,Europe,0,0,1605,SLV,El Salvador,ROU,Romania,0,0,0
1,America,3,Europe,0,0,1605,SLV,El Salvador,POL,Poland,0,0,0
1,America,3,Europe,0,0,1605,SLV,El Salvador,BGR,Bulgaria,0,0,0
1,America,3,Europe,0,0,1605,SLV,El Salvador,BIH,Bosnia and Herzegovina,0,0,0
1,America,3,Europe,0,0,1605,SLV,El Salvador,FIN,Finland,0,0,0
1,America,3,Europe,0,0,1605,SLV,El Salvador,MNE,Montenegro,0,0,0
1,America,3,Europe,0,0,1605,SLV,El Salvador,MKD,Macedonia,0,0,0
1,America,3,Europe,0,0,1605,SLV,El Salvador,ESP,Spain,0,0,0
1,America,3,Europe,0,0,1605,SLV,El Salvador,DNK,Denmark,0,0,0
1,America,3,Europe,0,0,1605,SLV,El Salvador,GRC,Greece,0,0,0
1,America,3,Europe,0,0,1605,SLV,El Salvador,ALB,Albania,0,0,0
1,America,3,Europe,0,0,1605,SLV,El Salvador,NOR,Norway,0,0,0
1,America,3,Europe,0,0,1605,SLV,El Salvador,BEL,Belgium,0,0,0
1,America,3,Europe,0,0,1605,SLV,El Salvador,AUT,Austria,0,0,0
1,America,3,Europe,0,0,1605,SLV,El Salvador,NLD,Netherlands,0,0,0
1,America,3,Europe,0,0,1605,SLV,El Salvador,CHE,Switzerland,0,0,0
1,America,3,Europe,0,0,1605,SLV,El Salvador,HUN,Hungary,0,0,0
1,America,3,Europe,0,0,1605,SLV,El Salvador,GBR,United Kingdom,0,0,0
1,America,3,Europe,0,0,1605,SLV,El Salvador,ITA,Italy,0,0,0
1,America,3,Europe,0,0,1605,SLV,El Salvador,SRB,Serbia,0,0,0
1,America,3,Europe,0,0,1605,SLV,El Salvador,SWE,Sweden,0,0,0
1,America,3,Europe,0,0,1605,SLV,El Salvador,FRA,France,0,0,0
1,America,3,Europe,0,0,1605,SLV,El Salvador,DEU,Germany,0,0,0
1,America,3,Europe,0,0,1605,HTI,Haiti,CZE,Czech Republic,0,0,0
1,America,3,Europe,0,0,1605,HTI,Haiti,LUX,Luxembourg,0,0,0
1,America,3,Europe,0,0,1605,HTI,Haiti,MLT,Malta,0,0,0
1,America,3,Europe,0,0,1605,HTI,Haiti,PRT,Portugal,0,0,0
1,America,3,Europe,0,0,1605,HTI,Haiti,SVK,Slovakia,0,0,0
1,America,3,Europe,0,0,1605,HTI,Haiti,HRV,Croatia,0,0,0
1,America,3,Europe,0,0,1605,HTI,Haiti,IRL,Ireland,0,0,0
1,America,3,Europe,0,0,1605,HTI,Haiti,ROU,Romania,0,0,0
1,America,3,Europe,0,0,1605,HTI,Haiti,POL,Poland,0,0,0
1,America,3,Europe,0,0,1605,HTI,Haiti,BGR,Bulgaria,0,0,0
1,America,3,Europe,0,0,1605,HTI,Haiti,BIH,Bosnia and Herzegovina,0,0,0
1,America,3,Europe,0,0,1605,HTI,Haiti,FIN,Finland,0,0,0
1,America,3,Europe,0,0,1605,HTI,Haiti,MNE,Montenegro,0,0,0
1,America,3,Europe,0,0,1605,HTI,Haiti,MKD,Macedonia,0,0,0
1,America,3,Europe,0,0,1605,HTI,Haiti,ESP,Spain,0,0,0
1,America,3,Europe,0,0,1605,HTI,Haiti,DNK,Denmark,0,0,0
1,America,3,Europe,0,0,1605,HTI,Haiti,GRC,Greece,0,0,0
1,America,3,Europe,0,0,1605,HTI,Haiti,ALB,Albania,0,0,0
1,America,3,Europe,0,0,1605,HTI,Haiti,NOR,Norway,0,0,0
1,America,3,Europe,0,0,1605,HTI,Haiti,BEL,Belgium,0,0,0
1,America,3,Europe,0,0,1605,HTI,Haiti,AUT,Austria,0,0,0
1,America,3,Europe,0,0,1605,HTI,Haiti,NLD,Netherlands,0,0,0
1,America,3,Europe,0,0,1605,HTI,Haiti,CHE,Switzerland,0,0,0
1,America,3,Europe,0,0,1605,HTI,Haiti,HUN,Hungary,0,0,0
1,America,3,Europe,0,0,1605,HTI,Haiti,GBR,United Kingdom,0,0,0
1,America,3,Europe,0,0,1605,HTI,Haiti,ITA,Italy,0,0,0
1,America,3,Europe,0,0,1605,HTI,Haiti,SRB,Serbia,0,0,0
1,America,3,Europe,0,0,1605,HTI,Haiti,SWE,Sweden,0,0,0
1,America,3,Europe,0,0,1605,HTI,Haiti,FRA,France,0,0,1181
1,America,3,Europe,0,0,1605,HTI,Haiti,DEU,Germany,0,0,0
1,America,3,Europe,0,0,1605,VEN,Venezuela,CZE,Czech Republic,0,0,0
1,America,3,Europe,0,0,1605,VEN,Venezuela,LUX,Luxembourg,0,0,0
1,America,3,Europe,0,0,1605,VEN,Venezuela,MLT,Malta,0,0,0
1,America,3,Europe,0,0,1605,VEN,Venezuela,PRT,Portugal,0,0,0
1,America,3,Europe,0,0,1605,VEN,Venezuela,SVK,Slovakia,0,0,0
1,America,3,Europe,0,0,1605,VEN,Venezuela,HRV,Croatia,0,0,0
1,America,3,Europe,0,0,1605,VEN,Venezuela,IRL,Ireland,0,0,0
1,America,3,Europe,0,0,1605,VEN,Venezuela,ROU,Romania,0,0,0
1,America,3,Europe,0,0,1605,VEN,Venezuela,POL,Poland,0,0,0
1,America,3,Europe,0,0,1605,VEN,Venezuela,BGR,Bulgaria,0,0,0
1,America,3,Europe,0,0,1605,VEN,Venezuela,BIH,Bosnia and Herzegovina,0,0,0
1,America,3,Europe,0,0,1605,VEN,Venezuela,FIN,Finland,0,0,0
1,America,3,Europe,0,0,1605,VEN,Venezuela,MNE,Montenegro,0,0,0
1,America,3,Europe,0,0,1605,VEN,Venezuela,MKD,Macedonia,0,0,0
1,America,3,Europe,0,0,1605,VEN,Venezuela,ESP,Spain,0,0,144
1,America,3,Europe,0,0,1605,VEN,Venezuela,DNK,Denmark,0,0,0
1,America,3,Europe,0,0,1605,VEN,Venezuela,GRC,Greece,0,0,0
1,America,3,Europe,0,0,1605,VEN,Venezuela,ALB,Albania,0,0,0
1,America,3,Europe,0,0,1605,VEN,Venezuela,NOR,Norway,0,0,0
1,America,3,Europe,0,0,1605,VEN,Venezuela,BEL,Belgium,0,0,0
1,America,3,Europe,0,0,1605,VEN,Venezuela,AUT,Austria,0,0,0
1,America,3,Europe,0,0,1605,VEN,Venezuela,NLD,Netherlands,0,0,0
1,America,3,Europe,0,0,1605,VEN,Venezuela,CHE,Switzerland,0,0,0
1,America,3,Europe,0,0,1605,VEN,Venezuela,HUN,Hungary,0,0,0
1,America,3,Europe,0,0,1605,VEN,Venezuela,GBR,United Kingdom,0,0,0
1,America,3,Europe,0,0,1605,VEN,Venezuela,ITA,Italy,0,0,0
1,America,3,Europe,0,0,1605,VEN,Venezuela,SRB,Serbia,0,0,0
1,America,3,Europe,0,0,1605,VEN,Venezuela,SWE,Sweden,0,0,0
1,America,3,Europe,0,0,1605,VEN,Venezuela,FRA,France,0,0,0
1,America,3,Europe,0,0,1605,VEN,Venezuela,DEU,Germany,0,0,0
1,America,3,Europe,0,0,1605,COL,Colombia,CZE,Czech Republic,0,0,0
1,America,3,Europe,0,0,1605,COL,Colombia,LUX,Luxembourg,0,0,0
1,America,3,Europe,0,0,1605,COL,Colombia,MLT,Malta,0,0,0
1,America,3,Europe,0,0,1605,COL,Colombia,PRT,Portugal,0,0,0
1,America,3,Europe,0,0,1605,COL,Colombia,SVK,Slovakia,0,0,0
1,America,3,Europe,0,0,1605,COL,Colombia,HRV,Croatia,0,0,0
1,America,3,Europe,0,0,1605,COL,Colombia,IRL,Ireland,0,0,0
1,America,3,Europe,0,0,1605,COL,Colombia,ROU,Romania,0,0,0
1,America,3,Europe,0,0,1605,COL,Colombia,POL,Poland,0,0,0
1,America,3,Europe,0,0,1605,COL,Colombia,BGR,Bulgaria,0,0,0
1,America,3,Europe,0,0,1605,COL,Colombia,BIH,Bosnia and Herzegovina,0,0,0
1,America,3,Europe,0,0,1605,COL,Colombia,FIN,Finland,0,0,0
1,America,3,Europe,0,0,1605,COL,Colombia,MNE,Montenegro,0,0,0
1,America,3,Europe,0,0,1605,COL,Colombia,MKD,Macedonia,0,0,0
1,America,3,Europe,0,0,1605,COL,Colombia,ESP,Spain,0,0,0
1,America,3,Europe,0,0,1605,COL,Colombia,DNK,Denmark,0,0,0
1,America,3,Europe,0,0,1605,COL,Colombia,GRC,Greece,0,0,0
1,America,3,Europe,0,0,1605,COL,Colombia,ALB,Albania,0,0,0
1,America,3,Europe,0,0,1605,COL,Colombia,NOR,Norway,0,0,0
1,America,3,Europe,0,0,1605,COL,Colombia,BEL,Belgium,0,0,0
1,America,3,Europe,0,0,1605,COL,Colombia,AUT,Austria,0,0,0
1,America,3,Europe,0,0,1605,COL,Colombia,NLD,Netherlands,0,0,0
1,America,3,Europe,0,0,1605,COL,Colombia,CHE,Switzerland,0,0,0
1,America,3,Europe,0,0,1605,COL,Colombia,HUN,Hungary,0,0,0
1,America,3,Europe,0,0,1605,COL,Colombia,GBR,United Kingdom,0,0,0
1,America,3,Europe,0,0,1605,COL,Colombia,ITA,Italy,0,0,0
1,America,3,Europe,0,0,1605,COL,Colombia,SRB,Serbia,0,0,0
1,America,3,Europe,0,0,1605,COL,Colombia,SWE,Sweden,0,0,0
1,America,3,Europe,0,0,1605,COL,Colombia,FRA,France,0,0,0
1,America,3,Europe,0,0,1605,COL,Colombia,DEU,Germany,0,0,0
1,America,3,Europe,0,0,1605,BRA,Brazil,CZE,Czech Republic,0,0,0
1,America,3,Europe,0,0,1605,BRA,Brazil,LUX,Luxembourg,0,0,0
1,America,3,Europe,0,0,1605,BRA,Brazil,MLT,Malta,0,0,0
1,America,3,Europe,0,0,1605,BRA,Brazil,PRT,Portugal,0,0,0
1,America,3,Europe,0,0,1605,BRA,Brazil,SVK,Slovakia,0,0,0
1,America,3,Europe,0,0,1605,BRA,Brazil,HRV,Croatia,0,0,0
1,America,3,Europe,0,0,1605,BRA,Brazil,IRL,Ireland,0,0,0
1,America,3,Europe,0,0,1605,BRA,Brazil,ROU,Romania,0,0,0
1,America,3,Europe,0,0,1605,BRA,Brazil,POL,Poland,0,0,0
1,America,3,Europe,0,0,1605,BRA,Brazil,BGR,Bulgaria,0,0,0
1,America,3,Europe,0,0,1605,BRA,Brazil,BIH,Bosnia and Herzegovina,0,0,0
1,America,3,Europe,0,0,1605,BRA,Brazil,FIN,Finland,0,0,0
1,America,3,Europe,0,0,1605,BRA,Brazil,MNE,Montenegro,0,0,0
1,America,3,Europe,0,0,1605,BRA,Brazil,MKD,Macedonia,0,0,0
1,America,3,Europe,0,0,1605,BRA,Brazil,ESP,Spain,0,0,0
1,America,3,Europe,0,0,1605,BRA,Brazil,DNK,Denmark,0,0,0
1,America,3,Europe,0,0,1605,BRA,Brazil,GRC,Greece,0,0,0
1,America,3,Europe,0,0,1605,BRA,Brazil,ALB,Albania,0,0,0
1,America,3,Europe,0,0,1605,BRA,Brazil,NOR,Norway,0,0,0
1,America,3,Europe,0,0,1605,BRA,Brazil,BEL,Belgium,0,0,0
1,America,3,Europe,0,0,1605,BRA,Brazil,AUT,Austria,0,0,0
1,America,3,Europe,0,0,1605,BRA,Brazil,NLD,Netherlands,0,0,0
1,America,3,Europe,0,0,1605,BRA,Brazil,CHE,Switzerland,0,0,0
1,America,3,Europe,0,0,1605,BRA,Brazil,HUN,Hungary,0,0,0
1,America,3,Europe,0,0,1605,BRA,Brazil,GBR,United Kingdom,0,0,0
1,America,3,Europe,0,0,1605,BRA,Brazil,ITA,Italy,0,0,0
1,America,3,Europe,0,0,1605,BRA,Brazil,SRB,Serbia,0,0,0
1,America,3,Europe,0,0,1605,BRA,Brazil,SWE,Sweden,0,0,0
1,America,3,Europe,0,0,1605,BRA,Brazil,FRA,France,0,0,0
1,America,3,Europe,0,0,1605,BRA,Brazil,DEU,Germany,0,0,0
1,America,4,Fmr USSR,0,0,0,CAN,Canada,KGZ,Kyrgyzstan,0,0,0
1,America,4,Fmr USSR,0,0,0,CAN,Canada,TKM,Turkmenistan,0,0,0
1,America,4,Fmr USSR,0,0,0,CAN,Canada,KAZ,Kazakhstan,0,0,0
1,America,4,Fmr USSR,0,0,0,CAN,Canada,MDA,Moldova,0,0,0
1,America,4,Fmr USSR,0,0,0,CAN,Canada,TJK,Tajikistan,0,0,0
1,America,4,Fmr USSR,0,0,0,CAN,Canada,UZB,Uzbekistan,0,0,0
1,America,4,Fmr USSR,0,0,0,CAN,Canada,ARM,Armenia,0,0,0
1,America,4,Fmr USSR,0,0,0,CAN,Canada,AZE,Azerbaijan,0,0,0
1,America,4,Fmr USSR,0,0,0,CAN,Canada,BLR,Belarus,0,0,0
1,America,4,Fmr USSR,0,0,0,CAN,Canada,GEO,Georgia,0,0,0
1,America,4,Fmr USSR,0,0,0,CAN,Canada,RUS,Russia,0,0,0
1,America,4,Fmr USSR,0,0,0,CAN,Canada,UKR,Ukraine,0,0,0
1,America,4,Fmr USSR,0,0,0,USA,United States,KGZ,Kyrgyzstan,0,0,0
1,America,4,Fmr USSR,0,0,0,USA,United States,TKM,Turkmenistan,0,0,0
1,America,4,Fmr USSR,0,0,0,USA,United States,KAZ,Kazakhstan,0,0,0
1,America,4,Fmr USSR,0,0,0,USA,United States,MDA,Moldova,0,0,0
1,America,4,Fmr USSR,0,0,0,USA,United States,TJK,Tajikistan,0,0,0
1,America,4,Fmr USSR,0,0,0,USA,United States,UZB,Uzbekistan,0,0,0
1,America,4,Fmr USSR,0,0,0,USA,United States,ARM,Armenia,0,0,0
1,America,4,Fmr USSR,0,0,0,USA,United States,AZE,Azerbaijan,0,0,0
1,America,4,Fmr USSR,0,0,0,USA,United States,BLR,Belarus,0,0,0
1,America,4,Fmr USSR,0,0,0,USA,United States,GEO,Georgia,0,0,0
1,America,4,Fmr USSR,0,0,0,USA,United States,RUS,Russia,0,0,0
1,America,4,Fmr USSR,0,0,0,USA,United States,UKR,Ukraine,0,0,0
1,America,4,Fmr USSR,0,0,0,CHL,Chile,KGZ,Kyrgyzstan,0,0,0
1,America,4,Fmr USSR,0,0,0,CHL,Chile,TKM,Turkmenistan,0,0,0
1,America,4,Fmr USSR,0,0,0,CHL,Chile,KAZ,Kazakhstan,0,0,0
1,America,4,Fmr USSR,0,0,0,CHL,Chile,MDA,Moldova,0,0,0
1,America,4,Fmr USSR,0,0,0,CHL,Chile,TJK,Tajikistan,0,0,0
1,America,4,Fmr USSR,0,0,0,CHL,Chile,UZB,Uzbekistan,0,0,0
1,America,4,Fmr USSR,0,0,0,CHL,Chile,ARM,Armenia,0,0,0
1,America,4,Fmr USSR,0,0,0,CHL,Chile,AZE,Azerbaijan,0,0,0
1,America,4,Fmr USSR,0,0,0,CHL,Chile,BLR,Belarus,0,0,0
1,America,4,Fmr USSR,0,0,0,CHL,Chile,GEO,Georgia,0,0,0
1,America,4,Fmr USSR,0,0,0,CHL,Chile,RUS,Russia,0,0,0
1,America,4,Fmr USSR,0,0,0,CHL,Chile,UKR,Ukraine,0,0,0
1,America,4,Fmr USSR,0,0,0,PER,Peru,KGZ,Kyrgyzstan,0,0,0
1,America,4,Fmr USSR,0,0,0,PER,Peru,TKM,Turkmenistan,0,0,0
1,America,4,Fmr USSR,0,0,0,PER,Peru,KAZ,Kazakhstan,0,0,0
1,America,4,Fmr USSR,0,0,0,PER,Peru,MDA,Moldova,0,0,0
1,America,4,Fmr USSR,0,0,0,PER,Peru,TJK,Tajikistan,0,0,0
1,America,4,Fmr USSR,0,0,0,PER,Peru,UZB,Uzbekistan,0,0,0
1,America,4,Fmr USSR,0,0,0,PER,Peru,ARM,Armenia,0,0,0
1,America,4,Fmr USSR,0,0,0,PER,Peru,AZE,Azerbaijan,0,0,0
1,America,4,Fmr USSR,0,0,0,PER,Peru,BLR,Belarus,0,0,0
1,America,4,Fmr USSR,0,0,0,PER,Peru,GEO,Georgia,0,0,0
1,America,4,Fmr USSR,0,0,0,PER,Peru,RUS,Russia,0,0,0
1,America,4,Fmr USSR,0,0,0,PER,Peru,UKR,Ukraine,0,0,0
1,America,4,Fmr USSR,0,0,0,ARG,Argentina,KGZ,Kyrgyzstan,0,0,0
1,America,4,Fmr USSR,0,0,0,ARG,Argentina,TKM,Turkmenistan,0,0,0
1,America,4,Fmr USSR,0,0,0,ARG,Argentina,KAZ,Kazakhstan,0,0,0
1,America,4,Fmr USSR,0,0,0,ARG,Argentina,MDA,Moldova,0,0,0
1,America,4,Fmr USSR,0,0,0,ARG,Argentina,TJK,Tajikistan,0,0,0
1,America,4,Fmr USSR,0,0,0,ARG,Argentina,UZB,Uzbekistan,0,0,0
1,America,4,Fmr USSR,0,0,0,ARG,Argentina,ARM,Armenia,0,0,0
1,America,4,Fmr USSR,0,0,0,ARG,Argentina,AZE,Azerbaijan,0,0,0
1,America,4,Fmr USSR,0,0,0,ARG,Argentina,BLR,Belarus,0,0,0
1,America,4,Fmr USSR,0,0,0,ARG,Argentina,GEO,Georgia,0,0,0
1,America,4,Fmr USSR,0,0,0,ARG,Argentina,RUS,Russia,0,0,0
1,America,4,Fmr USSR,0,0,0,ARG,Argentina,UKR,Ukraine,0,0,0
1,America,4,Fmr USSR,0,0,0,CRI,Costa Rica,KGZ,Kyrgyzstan,0,0,0
1,America,4,Fmr USSR,0,0,0,CRI,Costa Rica,TKM,Turkmenistan,0,0,0
1,America,4,Fmr USSR,0,0,0,CRI,Costa Rica,KAZ,Kazakhstan,0,0,0
1,America,4,Fmr USSR,0,0,0,CRI,Costa Rica,MDA,Moldova,0,0,0
1,America,4,Fmr USSR,0,0,0,CRI,Costa Rica,TJK,Tajikistan,0,0,0
1,America,4,Fmr USSR,0,0,0,CRI,Costa Rica,UZB,Uzbekistan,0,0,0
1,America,4,Fmr USSR,0,0,0,CRI,Costa Rica,ARM,Armenia,0,0,0
1,America,4,Fmr USSR,0,0,0,CRI,Costa Rica,AZE,Azerbaijan,0,0,0
1,America,4,Fmr USSR,0,0,0,CRI,Costa Rica,BLR,Belarus,0,0,0
1,America,4,Fmr USSR,0,0,0,CRI,Costa Rica,GEO,Georgia,0,0,0
1,America,4,Fmr USSR,0,0,0,CRI,Costa Rica,RUS,Russia,0,0,0
1,America,4,Fmr USSR,0,0,0,CRI,Costa Rica,UKR,Ukraine,0,0,0
1,America,4,Fmr USSR,0,0,0,DOM,Dominican Republic,KGZ,Kyrgyzstan,0,0,0
1,America,4,Fmr USSR,0,0,0,DOM,Dominican Republic,TKM,Turkmenistan,0,0,0
1,America,4,Fmr USSR,0,0,0,DOM,Dominican Republic,KAZ,Kazakhstan,0,0,0
1,America,4,Fmr USSR,0,0,0,DOM,Dominican Republic,MDA,Moldova,0,0,0
1,America,4,Fmr USSR,0,0,0,DOM,Dominican Republic,TJK,Tajikistan,0,0,0
1,America,4,Fmr USSR,0,0,0,DOM,Dominican Republic,UZB,Uzbekistan,0,0,0
1,America,4,Fmr USSR,0,0,0,DOM,Dominican Republic,ARM,Armenia,0,0,0
1,America,4,Fmr USSR,0,0,0,DOM,Dominican Republic,AZE,Azerbaijan,0,0,0
1,America,4,Fmr USSR,0,0,0,DOM,Dominican Republic,BLR,Belarus,0,0,0
1,America,4,Fmr USSR,0,0,0,DOM,Dominican Republic,GEO,Georgia,0,0,0
1,America,4,Fmr USSR,0,0,0,DOM,Dominican Republic,RUS,Russia,0,0,0
1,America,4,Fmr USSR,0,0,0,DOM,Dominican Republic,UKR,Ukraine,0,0,0
1,America,4,Fmr USSR,0,0,0,ECU,Ecuador,KGZ,Kyrgyzstan,0,0,0
1,America,4,Fmr USSR,0,0,0,ECU,Ecuador,TKM,Turkmenistan,0,0,0
1,America,4,Fmr USSR,0,0,0,ECU,Ecuador,KAZ,Kazakhstan,0,0,0
1,America,4,Fmr USSR,0,0,0,ECU,Ecuador,MDA,Moldova,0,0,0
1,America,4,Fmr USSR,0,0,0,ECU,Ecuador,TJK,Tajikistan,0,0,0
1,America,4,Fmr USSR,0,0,0,ECU,Ecuador,UZB,Uzbekistan,0,0,0
1,America,4,Fmr USSR,0,0,0,ECU,Ecuador,ARM,Armenia,0,0,0
1,America,4,Fmr USSR,0,0,0,ECU,Ecuador,AZE,Azerbaijan,0,0,0
1,America,4,Fmr USSR,0,0,0,ECU,Ecuador,BLR,Belarus,0,0,0
1,America,4,Fmr USSR,0,0,0,ECU,Ecuador,GEO,Georgia,0,0,0
1,America,4,Fmr USSR,0,0,0,ECU,Ecuador,RUS,Russia,0,0,0
1,America,4,Fmr USSR,0,0,0,ECU,Ecuador,UKR,Ukraine,0,0,0
1,America,4,Fmr USSR,0,0,0,NIC,Nicaragua,KGZ,Kyrgyzstan,0,0,0
1,America,4,Fmr USSR,0,0,0,NIC,Nicaragua,TKM,Turkmenistan,0,0,0
1,America,4,Fmr USSR,0,0,0,NIC,Nicaragua,KAZ,Kazakhstan,0,0,0
1,America,4,Fmr USSR,0,0,0,NIC,Nicaragua,MDA,Moldova,0,0,0
1,America,4,Fmr USSR,0,0,0,NIC,Nicaragua,TJK,Tajikistan,0,0,0
1,America,4,Fmr USSR,0,0,0,NIC,Nicaragua,UZB,Uzbekistan,0,0,0
1,America,4,Fmr USSR,0,0,0,NIC,Nicaragua,ARM,Armenia,0,0,0
1,America,4,Fmr USSR,0,0,0,NIC,Nicaragua,AZE,Azerbaijan,0,0,0
1,America,4,Fmr USSR,0,0,0,NIC,Nicaragua,BLR,Belarus,0,0,0
1,America,4,Fmr USSR,0,0,0,NIC,Nicaragua,GEO,Georgia,0,0,0
1,America,4,Fmr USSR,0,0,0,NIC,Nicaragua,RUS,Russia,0,0,0
1,America,4,Fmr USSR,0,0,0,NIC,Nicaragua,UKR,Ukraine,0,0,0
1,America,4,Fmr USSR,0,0,0,CUB,Cuba,KGZ,Kyrgyzstan,0,0,0
1,America,4,Fmr USSR,0,0,0,CUB,Cuba,TKM,Turkmenistan,0,0,0
1,America,4,Fmr USSR,0,0,0,CUB,Cuba,KAZ,Kazakhstan,0,0,0
1,America,4,Fmr USSR,0,0,0,CUB,Cuba,MDA,Moldova,0,0,0
1,America,4,Fmr USSR,0,0,0,CUB,Cuba,TJK,Tajikistan,0,0,0
1,America,4,Fmr USSR,0,0,0,CUB,Cuba,UZB,Uzbekistan,0,0,0
1,America,4,Fmr USSR,0,0,0,CUB,Cuba,ARM,Armenia,0,0,0
